ProductCategoryKey,ProductSubcategoryKey,SalesTerritoryKey,GeographyKey,CustomerKey,ProductKey,CurrencyKey,OrderDateKey,DueDateKey,ShipDateKey,PromotionKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,CurrencyAlternateKey,CurrencyName,SalesTerritoryAlternateKey,SalesTerritoryRegion,SalesTerritoryCountry,SalesTerritoryGroup,ProductAlternateKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription
1,1,8,151,19040,363,100,20040402,20040414,20040409,1,SO67427,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,USD,US Dollar,8,Germany,Germany,Europe,BK-M68B-46,LB ,CM ,"Mountain-200 Black, 46","Montaña: 200, negra, 46","VTT 200 noir, 46",1251.9813,TRUE,Black,100,75,2294.99,46,42-46 CM,24.13,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,8,151,15667,599,100,20040517,20040529,20040524,1,SO70766,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,null,null,USD,US Dollar,8,Germany,Germany,Europe,BK-M18B-48,LB ,CM ,"Mountain-500 Black, 48","Montaña: 500, negra, 48","VTT 500 noir, 48",294.5797,TRUE,Black,100,75,539.99,48,48-52 CM,28.42,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride."
1,1,8,151,14940,357,100,20040117,20040129,20040124,1,SO62244,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,8,Germany,Germany,Europe,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,8,151,12130,357,100,20030906,20030918,20030913,2,SO53876,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,8,Germany,Germany,Europe,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,8,151,12130,352,100,20021109,20021121,20021116,1,SO48137,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,USD,US Dollar,8,Germany,Germany,Europe,BK-M68S-38,LB ,CM ,"Mountain-200 Silver, 38","Montaña: 200, plateada, 38","VTT 200 argent, 38",1117.8559,TRUE,Silver,100,75,2071.4196,38,38-40 CM,23.35,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,8,151,22680,596,100,20040521,20040602,20040528,1,SO71032,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,null,null,USD,US Dollar,8,Germany,Germany,Europe,BK-M18B-40,LB ,CM ,"Mountain-500 Black, 40","Montaña: 500, negra, 40","VTT 500 noir, 40",294.5797,TRUE,Black,100,75,539.99,40,38-40 CM,27.35,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride."
1,1,1,623,15380,357,100,20040217,20040229,20040224,1,SO64354,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,17365,355,100,20040515,20040527,20040522,1,SO70644,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-42,LB ,CM ,"Mountain-200 Silver, 42","Montaña: 200, plateada, 42","VTT 200 argent, 42",1265.6195,TRUE,Silver,100,75,2319.99,42,42-46 CM,23.77,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,25865,351,100,20010722,20010803,20010729,1,SO43789,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M82B-48,LB ,CM ,"Mountain-100 Black, 48","Montaña: 100, negra, 48","VTT 100 noir, 48",1898.0944,TRUE,Black,100,75,3374.99,48,48-52 CM,21.42,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain."
1,1,1,623,27097,356,100,20030310,20030322,20030317,1,SO49635,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1117.8559,TRUE,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,11265,359,100,20030707,20030719,20030714,1,SO51275,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68B-38,LB ,CM ,"Mountain-200 Black, 38","Montaña: 200, negra, 38","VTT 200 noir, 38",1251.9813,TRUE,Black,100,75,2294.99,38,38-40 CM,23.35,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,15492,361,100,20040220,20040303,20040227,1,SO64586,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68B-42,LB ,CM ,"Mountain-200 Black, 42","Montaña: 200, negra, 42","VTT 200 noir, 42",1251.9813,TRUE,Black,100,75,2294.99,42,42-46 CM,23.77,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,13747,589,100,20030724,20030805,20030731,1,SO51552,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M38S-42,LB ,CM ,"Mountain-400-W Silver, 42","Montaña: 400 para mujer, plateada, 42","VTT 400 -W argent, 42",419.7784,TRUE,Silver,100,75,769.49,42,42-46 CM,27.13,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road."
1,1,1,623,16144,355,100,20040417,20040429,20040424,1,SO68444,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-42,LB ,CM ,"Mountain-200 Silver, 42","Montaña: 200, plateada, 42","VTT 200 argent, 42",1265.6195,TRUE,Silver,100,75,2319.99,42,42-46 CM,23.77,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,13456,357,100,20031201,20031213,20031208,1,SO59117,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,26735,356,100,20030115,20030127,20030122,1,SO48914,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1117.8559,TRUE,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,13224,363,100,20031124,20031206,20031201,1,SO58524,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68B-46,LB ,CM ,"Mountain-200 Black, 46","Montaña: 200, negra, 46","VTT 200 noir, 46",1251.9813,TRUE,Black,100,75,2294.99,46,42-46 CM,24.13,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,14240,357,100,20031229,20040110,20040105,1,SO61018,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,17604,363,100,20040502,20040514,20040509,1,SO69703,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68B-46,LB ,CM ,"Mountain-200 Black, 46","Montaña: 200, negra, 46","VTT 200 noir, 46",1251.9813,TRUE,Black,100,75,2294.99,46,42-46 CM,24.13,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,26277,356,100,20020816,20020828,20020823,1,SO47201,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1117.8559,TRUE,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,1,623,13280,357,100,20031104,20031116,20031111,1,SO57410,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,USD,US Dollar,1,Northwest,United States,North America,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,17049,587,6,20031118,20031130,20031125,1,SO58181,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M38S-38,LB ,CM ,"Mountain-400-W Silver, 38","Montaña: 400 para mujer, plateada, 38","VTT 400 -W argent, 38",419.7784,TRUE,Silver,100,75,769.49,38,38-40 CM,26.35,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road."
1,1,9,4,17332,588,6,20040614,20040626,20040621,1,SO72919,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M38S-40,LB ,CM ,"Mountain-400-W Silver, 40","Montaña: 400 para mujer, plateada, 40","VTT 400 -W argent, 40",419.7784,TRUE,Silver,100,75,769.49,40,38-40 CM,26.77,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road."
1,1,9,4,13012,356,6,20021021,20021102,20021028,1,SO47887,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1117.8559,TRUE,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,13012,361,6,20031105,20031117,20031112,1,SO57473,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68B-42,LB ,CM ,"Mountain-200 Black, 42","Montaña: 200, negra, 42","VTT 200 noir, 42",1251.9813,TRUE,Black,100,75,2294.99,42,42-46 CM,23.77,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,14299,356,6,20030311,20030323,20030318,1,SO49642,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1117.8559,TRUE,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,14299,361,6,20040308,20040320,20040315,1,SO65784,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68B-42,LB ,CM ,"Mountain-200 Black, 42","Montaña: 200, negra, 42","VTT 200 noir, 42",1251.9813,TRUE,Black,100,75,2294.99,42,42-46 CM,23.77,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,13113,354,6,20021217,20021229,20021224,1,SO48586,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-42,LB ,CM ,"Mountain-200 Silver, 42","Montaña: 200, plateada, 42","VTT 200 argent, 42",1117.8559,TRUE,Silver,100,75,2071.4196,42,42-46 CM,23.77,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,13113,357,6,20040131,20040212,20040207,2,SO63108,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,12684,362,6,20020809,20020821,20020816,2,SO47143,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68B-46,LB ,CM ,"Mountain-200 Black, 46","Montaña: 200, negra, 46","VTT 200 noir, 46",1105.81,TRUE,Black,100,75,2049.0982,46,42-46 CM,24.13,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,12684,357,6,20031122,20031204,20031129,2,SO58408,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,11910,355,6,20030913,20030925,20030920,1,SO54306,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-42,LB ,CM ,"Mountain-200 Silver, 42","Montaña: 200, plateada, 42","VTT 200 argent, 42",1265.6195,TRUE,Silver,100,75,2319.99,42,42-46 CM,23.77,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,11910,351,6,20020411,20020423,20020418,1,SO45877,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M82B-48,LB ,CM ,"Mountain-100 Black, 48","Montaña: 100, negra, 48","VTT 100 noir, 48",1898.0944,TRUE,Black,100,75,3374.99,48,48-52 CM,21.42,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain."
1,1,9,4,16660,357,6,20040614,20040626,20040621,2,SO72914,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,14346,587,6,20040116,20040128,20040123,1,SO62230,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M38S-38,LB ,CM ,"Mountain-400-W Silver, 38","Montaña: 400 para mujer, plateada, 38","VTT 400 -W argent, 38",419.7784,TRUE,Silver,100,75,769.49,38,38-40 CM,26.35,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road."
1,1,9,4,14346,356,6,20030330,20030411,20030406,1,SO49807,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1117.8559,TRUE,Silver,100,75,2071.4196,46,42-46 CM,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,11993,361,6,20040214,20040226,20040221,1,SO64165,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68B-42,LB ,CM ,"Mountain-200 Black, 42","Montaña: 200, negra, 42","VTT 200 noir, 42",1251.9813,TRUE,Black,100,75,2294.99,42,42-46 CM,23.77,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,11993,349,6,20020516,20020528,20020523,1,SO46228,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M82B-42,LB ,CM ,"Mountain-100 Black, 42","Montaña: 100, negra, 42","VTT 100 noir, 42",1898.0944,TRUE,Black,100,75,3374.99,42,42-46 CM,20.77,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain."
1,1,9,4,15588,360,6,20030506,20030518,20030513,1,SO50397,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68B-42,LB ,CM ,"Mountain-200 Black, 42","Montaña: 200, negra, 42","VTT 200 noir, 42",1105.81,TRUE,Black,100,75,2049.0982,42,42-46 CM,23.77,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,15588,359,6,20040427,20040509,20040504,1,SO69136,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68B-38,LB ,CM ,"Mountain-200 Black, 38","Montaña: 200, negra, 38","VTT 200 noir, 38",1251.9813,TRUE,Black,100,75,2294.99,38,38-40 CM,23.35,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,13051,357,6,20031126,20031208,20031203,1,SO58630,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,13051,354,6,20021013,20021025,20021020,1,SO47822,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-42,LB ,CM ,"Mountain-200 Silver, 42","Montaña: 200, plateada, 42","VTT 200 argent, 42",1117.8559,TRUE,Silver,100,75,2071.4196,42,42-46 CM,23.77,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,16352,353,6,20040603,20040615,20040610,1,SO72108,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-38,LB ,CM ,"Mountain-200 Silver, 38","Montaña: 200, plateada, 38","VTT 200 argent, 38",1265.6195,TRUE,Silver,100,75,2319.99,38,38-40 CM,23.35,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,17504,587,6,20040606,20040618,20040613,1,SO72331,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M38S-38,LB ,CM ,"Mountain-400-W Silver, 38","Montaña: 400 para mujer, plateada, 38","VTT 400 -W argent, 38",419.7784,TRUE,Silver,100,75,769.49,38,38-40 CM,26.35,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road."
1,1,9,4,16348,363,6,20040625,20040707,20040702,1,SO73764,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68B-46,LB ,CM ,"Mountain-200 Black, 46","Montaña: 200, negra, 46","VTT 200 noir, 46",1251.9813,TRUE,Black,100,75,2294.99,46,42-46 CM,24.13,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,11026,353,6,20030928,20031010,20031005,1,SO55132,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-38,LB ,CM ,"Mountain-200 Silver, 38","Montaña: 200, plateada, 38","VTT 200 argent, 38",1265.6195,TRUE,Silver,100,75,2319.99,38,38-40 CM,23.35,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,11026,346,6,20010726,20010807,20010802,1,SO43811,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M82S-44,LB ,CM ,"Mountain-100 Silver, 44","Montaña: 100, plateada, 44","VTT 100 argent, 44",1912.1544,TRUE,Silver,100,75,3399.99,44,42-46 CM,21.13,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain."
1,1,9,4,14676,357,6,20040327,20040408,20040403,1,SO67003,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68S-46,LB ,CM ,"Mountain-200 Silver, 46","Montaña: 200, plateada, 46","VTT 200 argent, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
1,1,9,4,14676,362,6,20030318,20030330,20030325,2,SO49711,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,null,null,AUD,Australian Dollar,9,Australia,Australia,Pacific,BK-M68B-46,LB ,CM ,"Mountain-200 Black, 46","Montaña: 200, negra, 46","VTT 200 noir, 46",1105.81,TRUE,Black,100,75,2049.0982,46,42-46 CM,24.13,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.
